website,email,name,description
www.texashydraulics.com,None,Texas Hydraulics Inc.,"
			Texas Hydraulics is a premier hydraulic-solutions problem solver. Our custom-engineered hydraulic solutions have the best long-term track record in the industry, being reliable and durable for the demanding 24/7 high-duty surface mining application.		"
www.thermofisher.com/mining,niton@thermofisher.com,Thermo Fisher Scientific,"
			Thermo Fisher Scientific supplies innovative solutions for the world's mining industry. From exploration through processing - we provide a range of products including minerals and metals analysis, bulk weighing and process and dust monitoring.		"
www.xiangweitransmissions.com,None,"Tianjin Shinway Transmissions Co., Ltd.",None
www.armtexinc.com,None,TIPSA,None
WWW.TOOLEE.COM,INFO@TOOLEE.COM,Toolee Industrial Technical Inc.,"
			We are the manufacturer and supplier for rigging, lifting hoist and fittings, specializing in grade 80 chain, all kinds of hooks, links, shackles, drill bits, roof supports and brackets, including chain cable hooks and other welding parts.		"
www.tpcwire.com,info@tpcwire.com,TPC Wire & Cable Corp.,"
			TPC is a leading supplier of high-performance wire, cable, connectors and assemblies for harsh industrial environments. Products withstand abuse from flexing, impact, abrasion, chemicals, and temperature, thus reducing downtime and overall cost.		"
www.toyopumps.com,None,Toyo Pumps North America Corporation,"
			With more than 30 years' experience, TOYO Pumps North America is the choice when rugged, reliable slurry pumps are required for demanding applications.		"
www.towhaul.com,towhaul@towhaul.com,TowHaul Corporation,"
			TowHaul is a leading manufacturer of off-road lowboy trailers and tow truck equipment designed specifically for the mining industry. TowHaul also custom designs and builds Dragline Bucket Transporters, water tanks and road conditioning equipment.		"
www.tpxtech.com,None,"Total Power, Inc","
			Specialized in fuel additives and RFID enabled fuel management systems for mining applications: TPx Synthetic Fuel Additives and FMx Fuel Management Systems. Headquartered in San Diego, California since 1997.		"
www.torsionx.com,None,TorsionX,"
			TorsionX hydraulic torque tools are manufactured and assembled in the United States to ensure the best in quality and craftsmanship. Proven technology that works!		"
www.torqlite.com,None,Torq/Lite,None
www.toshiba.com/ind,None,Toshiba International Corp.,None
www.torcup.com,sales@torcup.com,TorcUP Inc.,"
			TorcUP is a worldwide leader in Industrial Bolting Tool Technology. With hydraulic and pneumatic torque wrenches and a full line of accessories, these tools are the ultimate answer to your needs. These are Tools For Studs With Big Nuts!		"
www.torcrobotics.com,None,"TORC Robotics, Inc.",None
www.topconpositioning.com,information-tps@topcon.com,"Topcon Positioning Systems, Inc.","
			Topcon Positioning Group manufactures precise positioning products for the global construction, mining, surveying and mapping markets, providing end-to-end solutions for those industries by integrating precision measurement technology and data.		"
www.tonsperhour.com,paul.lessard@tonsperhour.com,"Tons Per Hour, Inc.","
			Tons Per Hour, Inc. provides technical and engineering solutions for liquid-solid separation tailings management and water recovery. We design and install filter presses, clarifiers and thickeners, cyclones, slurry pumps and polymer mix systems.		"
www.pytmjc.com,339187049@qq.com,TongmiaoÂ EngineÂ Co. Ltd.,"
			The company production, sales and maintenance of two big series, more than one hundred kinds of specifications for industrial and mining electric locomotive and accessories; Can according to customer requirements.		"
www.tomra.com/mining,mining-sorting@tomra.com,TOMRA Sorting Inc.,"
			TOMRA Sorting Mining provides proven sensor-based sorting technology for efficient material separation in various mineral and ore applications such as in the processing of diamonds, gold, coal, gemstones, industrial minerals and metal recovery.		"
www.tomcar.com,sales@tomcar.com,Tomcar Holding Co.,"
			TOMCARÂ® is one of the most durable products in the market designed to last decades while operating under the most extreme conditions Fully welded high-grade steel frame with Life time warranty ROPS frame to meet ISO 3471:2008 and ANSI-ROHVA-12011		"
www.tnrdoors.com,info@tnrdoors.com,TNR Industrial Doors,"
			TNR Industrial Doors is Canadian based,specializing in manufacturing high performance doors. TNRâ€™s leading products are durable, reliable rubber doors for mining & industry. TNR's doors are improving operational ROI around the world! TNRdoors.com		"
www.tmeic.com,gi@tmeic.com,TMEIC Corp,"
			With more than 50 years of experience in mission critical power electronics and rotating machines, TMEIC provides drives, dynamic compensation systems and MV motors that improve quality, throughput and equipment life while reducing costs.		"
www.tii-group.com,info@tii-group.com,Transporter Industry International Sales GmbH & Co. KG,"
			The long-standing expertise of four of the worldÂ´s leading heavy haulage specialists come together in the TII Group:SCHEUERLE GmbH,NICOLAS Industrie SAS and KAMAG GmbH & Co. KG as well as TRATEC with its manufacturing facility in India		"
www.trans-logik.com,None,Translogik,None
WWW.TRANSFLUID.US,salesna@transfluid.it,Transfluid,"
			Transfluid is a leader in the design and manufacture of fluid couplings, clutches, transmissions and hybrid systems for demanding industrial applications. This year we are introducing our Hybrid Module that simplifies hybrid equipment packaging.		"
www.transaxle.com,sales@transaxle.com,TransAxle,"
			TransAxle is a premier remanufacturer of on and off highway drivetrain and hydraulic components, such as transmissions, differentials, transfer cases, final drives, pump drives, PTOs, hydraulic pumps, hydraulic motors and cylinders.		"
www.tramac.com,None,Tramac Corp.,None
www.tradestarcorp.com,sales@tradestarcorp.com,Tradestar,"
			Tradestar is a global manufacturer of custom designed bulk explosive delivery units for both surface and underground applications. We also manufacture all types of support equipment used in the manufacture and handling of bulk explosives.		"
www.tradesmeninternational.com,None,Tradesmen International,None
www.mqworld.com,admin@mqworld.com,Tradelink Publications Ltd.,None
www.tracmec.com,tracmec@tracmec.com,TracMec,"
			TracMec supplies complete track and crawler undercarriages for mining equipment (trencher, aurface miner, stacker, conveyor) and apron feeder. Premium service, top quality and flexibility are values within the global vision of Bauer Group. Visit us!		"
www.trackmobile.com,trackmobile@trackmobile.com,Trackmobile LLC,"
			Trackmobile, a world-leading Railcar Mover, provides the lowest operational lifetime cost and has a large dealer support network for unmatched service. Proven safe, we deliver the greatest consistency in traction, regardless of the weather.		"
www.tjb-couplers.com,None,TJB Incorporated,"
			TJB will be displaying our complete line of cable couplers, from 480V to 25KV. Stop in and see our new weather tight portable breaker plugs or to learn about some of the many other first in class innovations developed and perfected by TJB.		"
www.titanltd.com.tr,titan@titanltd.com.tr,Titan Makina Ltd.Sti.,"
			We have 4x4 underground mining and tunneling machinery, including concrete spraying machines, dumper trucks, concrete transmixers, personnel carriers, anfo chargers, crane trucks, scissor lifts, basket boom trucks and underground drilling rig. We also have slipform concrete pavers for CFRD.		"
www.titan-intl.com,None,"Titan International, Inc.","
			Titan International, Inc. TitanÂ® is one of the only companies with the ability to design, test and manufacture complete wheel, tire and undercarriage solutions for the mining segment. Visit us at Booth 4913.		"
www.Tiogaairheaters.com,None,Tioga Air Heaters,None
www.timberland.on.ca,None,Timberland Equipment,None
www.tifco.com,None,"Tifco Industries, Inc.",None
www.minefriend.com,tlfrf@minefriend.com,"Tieling Flotation Reagents Co., Ltd.","
			Tieling Flotation Reagents Co., Ltd. is one of the earliest and largest professional flotation reagents manufacturers in China. Main products are xanthates, dithiophosphates, flotation frothers, thiocarbamate series and xanthogen formate series, etc.		"
www.tiefenbach.us,info@tiefenbach.us,Tiefenbach North America LLC,"
			World-class supplier of electro-hydraulic supplies for the mining market offering high quality German made products including longwall shield controls, hydraulic valves, hoses, sensors, high pressure filters, remote controls and fluid monitoring.		"
www.tianxindiangi.com,None,Tianxin Electric,None
www.xlxjjd.com,llpvera@outlook.com,"Tianjin Xianglu Rubber Conveyor Belt Co., Ltd.","
			The XLTKXJ brand has been dedicated to providing a series of vulcanisers for various type of conveyor belt jointing, with four advantages: uniform pressure system, silicone heating plate, fast cooling and high strength aluminum bar.		"
www.chinawodon.com,helenzhao@chinawodon.com,"Tianjin Wodon Wear Resistant Material Co., Ltd.","
			Tianjin Wodon Wear Resistant Material Co., Ltd specializes in research, development, production and sales, flux cored welding wires, chromium carbide overlay wear plates, and wear resistant parts, and has more than 10 years' experience in this field.		"
www.tjlxs.com,None,"Tianjin Wanshi Technology Development Co., Ltd.","
			Tianjin Wanshi is the machine manufacturer specializing at high-end construction machinery parts, and the main products are full series of wear-resistant matching products including construction engineering machinery and road machinery.		"
www.thyssenkrupp-industrial-solutions.com,tom.armesy@thyssenkrupp.com,"thyssenKrupp Industrial Solutions, Inc.","
			thyssenKrupp designs, supplies and constructs plants and equipment for the mining, minerals and aggregate industries, including crushing plants, material handling and conveying systems, HPGRs, grinding mills, pyroprocessing and port facilities.		"
www.thyssenmining.com,None,Thyssen Mining,None
www.tbirdmining.com,mining@tbirdmining.com,Thunderbird Mining Systems,"
			For more than 25 ys Thunderbird has designed and produced monitoring, navigation and software systems for use on rotary blasthole drills in all types of mines and quarries. Our systems improve efficiency and productivity of the drilling and blasting operation.		"
www.thoroughtec.com,info@thoroughtec.com,ThoroughTec Simulation,"
			ThoroughTec Simulation has been designing workforce optimisation systems, including e-learning, operator familiarization trainers and full mission simulators, for more than 25 years for a range of international blue chip clients.		"
www.thorglobal.ca,info@thorglobal.ca,Thor Global Enterprises Ltd.,"
			Thor Global has been designing, manufacturing and delivering bulk material handling equipment for more than 45 years. Smart design, low maintenance, durability and longevity are the key distinguishing characteristics of these products.		"
www.thompsonpump.com,sales@thompsonpump.com,Thompson Pump,"
			Thompson Pump sells and rents a full line of portable dewatering pumps as well as bypass systems, wellpoint systems and a complete line of pumping accessories.		"
www.thompsoninternational.com,None,Thompson International,"
			Manufacturer of drilling accessories for more than 50 years. The entire rotary drill string, ""top-to-bottom"". Tricone Bits, Drill Steel, Inertia Welded Pipes, Collars, Kellys, Subs, Stabilizers, Deck Bushings, etc.		"
www.thern.com,sales@thern.com,"Thern, Inc.","
			Thern, Inc. is a family-owned manufacturer specializing in lifting/pulling equipment. Thern offers a variety of quality products ideal for the mining industry including: hand, air and power winches and manual and power davit cranes. Made in USA.		"
www.eliminatefreezing.com,None,"Thermo-Tech, Inc.",None
www.thewesterngroup.com,portland@thewesterngrouop.com,The Western Group,"
			The Western Group manufactures a complete line of screening media including woven wire, welded wire, perforated plate, polyurethane and rubber in tension and modular systems. TWG also provides a complete line of screening accessories.		"
www.redpathmining.com,None,The Redpath Group,"
			Having performed work in more than 55 countries since 1962, The Redpath Group provides worldwide comprehensive services and experienced mine development with an international team of highly skilled professionals committed to safety and quality.		"
www.quikrete.com,None,The QUIKRETE Companies,None
www.eme.psu.edu/mnge,eme@ems.psu.edu,The Pennsylvania State University-Mining Engineering,"
			Penn State's Mining Engineering program is one of the oldest in the country and for years has proudly produced many of the engineers and researchers in the global mineral industry. Please stop by our booth and meet the mining leaders of tomorrow.		"
www.parkerbaymining.com,info@parkerbaymining.com,The Parker Bay Company,"
			Market research and consulting for the mining equipment market, offering a unique database service that details more than 70,000 large pieces of surfacemining equipment in current operation at surface mines worldwide.		"
www.miningrecord.com,None,The Mining Record,None
www.matric.com,sales@matric.com,The Matric Group,"
			Matric specializes in electronic contract manufacturing, contract design services and aftermarket services for the global marketplace. Low to medium volume, highmix complex assemblies are the cornerstone of the EMS services offered.		"
www.hilliardcorp.com,None,The Hilliard Corp.,"
			The Hilliard Corp. is excited to announce new line of caliper braking systems. They are engineered, designed and manufactured in Elmira, NY. With more than 100 years of sales and engineering experience, we are your safety and reliability partner.		"
www.daniels-wv.com,None,The Daniels Company,None
www.terrasource.com,info@terrasource.com,TerraSource Global,"
			TerraSource is a key partner for mining firms wanting full sizing and handling solutions: trusted brands supported by OEM parts, dependable customer service and broad engineering expertise.		"
www.terramac.com,info@terramac.com,Terramac,"
			TerramacÂ® is a leading manufacturer of rubber tracked crawler carriers. Our low ground pressure units include the mid-sized RT9, larger RT14 and 360 degree rotating RT14R as well as various customization options for specialty mining attachments.		"
www.terexmps.com,None,Terex Minerals Processing Systems,"
			Terex MPS is one of the world's leaders of materials processing technology. With more than 100 years in the minerals processing industry we understand your business and are dedicated to offering cost-effective solutions for the long term.		"
www.tensarcorp.com,info@tensarcorp.com,Tensar International Corporation,"
			Tensar is a leading developer and manufacturer of high-performance products and engineered solutions for earthwork challenges in the mining industry. Our expertise focuses on haul road construction, underground mine safety and retaining walls/slopes.		"
www.tencate.com,None,TenCate Geotube,None
www.tempo.net.cn,sales@tempo.net.cn,Tempo (Ningobo) International Inc.,"
			We are a professional supplier for conveyor and power transmission system products, mainly dealing with conveyor belt, steel cord conveyor belt, solid woven PVC/PVG conveyor belt, chevron conveyor belt, PU lightweight conveyor belts, sidewall, timing belt, etc.		"
www.tema.net,None,"TEMA Systems, Inc.",None
www.temaisenmann.com,None,Tema Isenmann Inc.,None
www.telsmith.com,sales@telsmith.com,"Telsmith, Inc.","
			For more than 100 years, Telsmith, Inc. has been providing the global mining industry with crushing and vibrating equipment, modular plants and portable plants through integrated solutions designed to improve efficiency, profitability and safety.		"
www.tfcable.com,sales@tfcable.com,Tele-Fonika Cable Americas,"
			TELE-FONIKA CABLE with 80 years of manufacturing experience is a worldwide leader in mining cables from surface mining to the toughest underground applications. Our TF MINING GRADE cables offer superior quality and performance. Visit Booth #1048.		"
www.teirockdrills.com,tei@teirockdrills.com,TEI Rock Drills,"
			TEI Rock Drills is an American manufacturer of drilling equipment for the mining and construction industries. Our factory produces drifters, feed systems, excavator drills and limited access drills. TEI is an ISO 9001:2008 certified company.		"
www.tegaindustries.com,None,Tega Industries Inc.,None
www.tecweigh.com,sales@tecweigh.com,"Tecweigh, Tecnetics Industries Inc.","
			Tecweigh is a leading designer and manufacturer of in-motion weighing and metering products. We specialize in conveyor belt scales, weigh belt feeders, and control gates for the mining, minerals, cement and construction aggregate industries.		"
www.tectron.net,bkeck@tectron.net,Tectron Engineering,"
			TectronÂ® industrial metal detectors are designed to protect downstream equipment from costly damage caused by tramp metal contamination. All Tectron metal detectors are able to detect both ferrous and non-ferrous metal.		"
www.tecowestinghouse.com,sales@tecowestinghouse.com,TECO- Westinghouse Motor Co.,"
			TECO-Westinghouse Motor Company manufactures electric motors from 1/4 to 100,000 hp, and supplies motor controls, gear boxes and renewal parts. TWMC offers engineering services and large motor repairs.		"
www.thsa.com,info@thsa.com,Tecnicas Hidraulicas,"
			We serve the mining industry with a wide range of technological solutions, turnkey projects and process engineering services. With strong focus on filtration, crushing and washing solutions, our technology has been implemented worldwide.		"
www.tecknoweld.com,saravanan@tecknoweld.com,Tecknoweld Alloys,"
			One of the leading manufacturers of composite, chromium carbide weld overlay wear plates from India with two state-of-the-art manufacturing and quality assurance facilities capable of producing more than 100,000 square meters per year.		"
www.technosub.net,info@technosub.net,Technosub,"
			Technosub made its name by providing the most reliable engineering dewatering solutions and turnkey projects to mines, offering the best pumping and dewatering solutions, with the fastest delivery time in the business.		"
www.technofink.com,thomasf@technofink.com,Technofink LLC,"
			Technofink offers unique and safe products, with new solutions for leak repairs, special ceramic and metallic polymers, corrosion protection coatings and composite repairs. Supporting your operations safely, effectively and efficiently.		"
www.techtranslation.com,None,Technical Translation Services,None
www.techmet.us,None,TechMet Alloys,None
www.techking.com,None,Techking Tires Limited,None
www.tech-international.com,None,Tech International,None
www.tdi-airstarter.com,dave.rawlins@ge.com,Tech Development,"
			TDI TURBOTWINâ„¢ Engine Air Starters, designed for severe operating environments, offering the most reliable, lowest maintenance cost, best performance, lightest weight starter while eliminating drive air lubrication used in competitive vane starters		"
www.tecera.com.cn,bruce@tecera.com.cn,"Tecera International Co., Ltd.","
			We are a manufacturer of wear resistant alumina ceramic products like alumina ceramic tile, hex mat, cylinder, tubes/pipes as well as rubber ceramic panel and alumina ceramic grinding media.		"
www.weldpositioner.com,None,"Team Industries, Inc.","
			Visit Team Industries booth for a live demonstration of our line of hydraulically elevated welding positioners. Our line also includes several gripper models and jaw styles along with accessories to maximize efficiency and welder ergonomics		"
www.teadit.com,None,TEADIT,None
www.tmsenergy.com,jkindler@tmsenergy.com,Targeted Microwave Solutions,"
			Targeted Microwave Solutions Inc. is a microwave process developer specializing in clean emission, high-throughput industrial drying solutions.		"
www.tapeswitch.com,None,Tapeswitch Corporation,None
www.tankconnection.com,sales@tankconnection.com,Tank Connection,"
			Tank Connection is a global leader in dry bulk and liquid storage systems. We design, fabricate and install all four major steel storage tank types including bolted tanks, field welded tanks, shop welded tanks and hybrid tanks.		"
www.tandemproducts.com,None,Tandem Products Inc.,None
www.takraf.com,None,"TAKRAF USA, Inc.","
			TAKRAF is a key supplier of equipment and systems for open pit mining and bulk handling. The product portfolio includes equipment for extraction, conveying, processing, comminution, homogenizing, blending and storage to onward transport or shipment.		"
www.takataprotectionsystems.com/,None,Takata Protection Systems,None
www.ryan-cn.com,info@ryan-cn.com,"Taizhou Ryan Industrial & Trading Co., Ltd.","
			Taizhou Ryan Industrial and Trading Co., Ltd. is a professional service company providing overall plans of the conveyor system and transmission system for clients.		"
tmm.en.alibaba.com,fiona_tmmgroup@163.com,"Taiyuan Mining Machinery Imp. & Exp. Co., Ltd.","
			We are a stated-owned company specializing in casting and forging steel parts for more than 30 years. We have exported to USA, Canada, Germany, Australia and South America.		"
www.tyhi.com,None,"Taiyuan Heavy Industry Co., Ltd.","
			One of the first listed companies in Chinese heavy-duty machinery industry, which was established in 1950. Main products: electric rope shovel, semi continuous wholeset equipment, hydraulic excavator, and coal mining and excavating equipment.		"
www.elginindustries.com,None,Tabor Machine Company,"
			Tabor Machine is one of many brands marketed under the Elgin Separation Solutions Banner offering a full line of vibrating screens and custom feeders. Tabor Machine can custom engineer a screening solution for all of your separation requirements.		"
www.tycushiontire.com,None,T.Y. Cushion Tire LLC,None
www.tmi2001.com,info@tmi2001.com,"T.M. International, LLC","
			Manufacturers of Wire Rope Blasting Mats and related safety products. TM International's patented weave technology has been proven to save lives and assets in all phases of explosive operation.		"
www.tdswheel.com,hunton@188.com,"T.D.S. Wheel Industry (Dalian) Co., Ltd.","
			T.D.S. Wheel is the professional wheel and rim manufacturer for earthmoving equipment. Our capabilities range from 25"" to 63"", and develop rim reseach in special hi-tech materials for different applications from each corner of the world.		"
www.tcarsonco.com,brad@tcarsonco.com,T.Carson and Company,"
			Providing material handling solutions to the mining, aggregate, power, cement and manufacturing industries for more than 25 years. We convey solutions to customers in the United States, Canada, Central and South America and Mexico.		"
www.system-controls.net,sales@system-controls.net,"System Controls, Inc.","
			Whether itâ€™s an E-House for surface use or a skid-mounted underground product, we will assure a safe, reliable, cost-efficient and user-friendly control system that will meet, or exceed, your control system needs.		"
www.systecon.us,info@wpiservices.com,Systecon,None
www.syntronmh.com,sales@syntronmh.com,Syntron Material Handling,"
			Syntron Material Handling provides solutions for conveying, feeding, screening, elevating, vibratory flow aids and feeder controls within a number of industries such as mining, aggregates and food to name a few.		"
www.sweco.com,info@sweco.com,SWECO,"
			Since 1942, SWECO has been on the leading edge of separation technology. We will be introducing our newest line of gyratory sifters specifically designed for the mining industry. Our sifters offer high capacity, high performance in the same machine.		"
www.superior-ind.com,info@superior-ind.com,Superior Industries,"
			Headquartered in Morris, MN, USA, Superior Industries engineers and manufactures crushing, screening, washing and conveying systems, plus the equipment's related components.		"
www.superiorgearbox.com,None,Superior Gearbox Company,None
www.sundt.com,None,Sundt Construction,"
			Sundt Construction is a diverse General Contractor. They provide construction and construction management services for mining projects of all levels and difficulties. Sundt Construction has been an active contractor in the mining community since 1929.		"
www.srsafety.com,None,"SundstrÃ¶m Safety, Inc.",None
www.summitbodies.com,None,Summit Truck Equipment,None
www.summitesp.com,hps@summitesp.com,Summit ESP,"
			USA-manufactured deep well electric submersible and horizontal surface pumps. Superior technology and exemplary customer service. A wide range of ESP, HPS and Variable Speed Drives (VSD) ideal for mine de-watering and other higher pressure applications.		"
www.sulzer.com,None,"Sulzer Pumps Solutions, Inc.",None
www.stw-technic.com,sales@stw-technic.com,"STW Technic, LP","
			STW is a worldwide leader in the design, manufacture and implementation of mobile electronics solutions. STW has a full spectrum of freely programmable controllers and I/O modules, a leading edge telematics solution and a wide assortment of sensors.		"
www.stublattner.com,info@stublattner.com,Stu Blattner Inc.,"
			Stu Blattner Inc. provides complete raise bore services to our customers worldwide. In addition to contracting, SBI has the unique situation of manufacturing all the equipment needs for every facet of the raise bore industry.		"
www.strikercrushing.com,info@strikercrushing.com,Striker Crushing & Screening,"
			Striker is an Australian-owned manufacturing company providing a range of crushing and screening equipment, fixed plants for quarry and mining services and a new range of recycling equipment. Our plant and machinery is available for sale and rent.		"
www.stratco.com.au,steve.goodall@stratco.com.au,Stratco,"
			Stratco is a manufacturer of metal products for mining exploration and accommodation applications. Core trays in various material types and configurations are available to suit your needs. Delivery anywhere in the world can be arranged for you.		"
www.stratacrete.com,None,Stratacrete,None
www.strataworldwide.com,info@strataworldwide.com,Strata Products (USA) LLC,"
			Strata will showcase new enhancements in its proximity detection and collision avoidance systems, as well as new underground tracking capabilities. StrataConnectâ„¢ - Communications, Tracking, Monitoring & Control.		"
www.stiebel-drives.com,None,Stiebel Drive Technology,"
			Manufacturer of standard and custom pump drives, Electrical drives, mechanical drives less than 100 HP to more than 2000 HP.		"
www.stertil-koni.com,lifts@stertil-koni.com,Stertil-Koni,"
			Stertil-Koni is a leader in heavy duty vehicle lifts. Stertil-Koni lift products include mobile column lifts, two-post, four-post, in-ground lifts, parallelogram lifts, half-scissor lifts, as well as shop equipment and accessories.		"
www.sasktrade.sk.ca,None,STEP,"
			STEP works with SK based mining suppliers to help develop business relationships outside of the Province. Our members supply all aspects of products and services such as: exploration/closure/environmental and bolters, ventilation, vehicles and more.		"
www.stellarindustries.com,sales@stellarindustries.com,Stellar Industries Inc.,"
			Stellar Industries, Inc. is an employee owned and operated U.S. manufacturer of hydraulic truck mounted equipment and accessories. Products include telescopic and articulating cranes, complete mechanic service truck and tire service truck packages.		"
www.stemlock.com,None,Stemlock Inc.,"
			Selling quality ""Blaster Friendly"" products since 1988.		"
www.steinen.com,None,Steinen Manufacturing Co.,None
www.stcfootwear.com,None,STC Footwear Inc.,None
www.startrace.in,None,Star Trace PVT Ltd.,None
www.ssglc.com,sales@ssglc.com,Star Source Global,"
			Supplier of oil cleaning centrifuges, oil purifiers, fluid filtration products, custom fabrication of pump driven purifiers, cleaners and dryers for all fluids, water extraction systems, magnetic scrubbers, pre cleaners for air intake systems.		"
www.star.de.com,info@star.de.com,STAR Piping Systems GmbH,"
			We develop and produce innovative solutions for large diameter PE and PP pipe systems up to d 1400 mm. Our fittings are mainly used in piping systems for transportation of gas, drinking water, service water and waste water.		"
www.stantec.com/mining,None,Stantec Consulting,"
			Stantec helps clients safely and responsibly acquire the earth's resources for the global communities who need them. MWH is now part of Stantec. Together we offer expanded mining, tailings, water, and environmental services to the mining community.		"
www.stangindustries.com,None,"Stang Industries, Inc.",None
www.standard-a.com,info@Standard-A.com,Standard Industrial Inc.,"
			Standard Industrial Inc. is a leading exporter of conveyor belts, and accessories in China. Value added with: good experience in many big projects, technical support and local service. R&D in new products.		"
www.stancorpumps.com,office@stancorpumps.com,Stancor Inc.,None
www.stafsjo.com,None,StafsjÃ¶ Valves,"
			Stafsjo was founded in 1666 in Sweden as a manufacturer of imperial cannons. They are now a leading manufacturer of knife gate valves with worldwide distribution.		"
www.francis.edu/sbdc,None,St. Francis University Small Business Development Center,"
			The Saint Francis University SBDC has helped businesses in the Southern Alleghenies region start, grow and prosper for more than 35 years. It provides no cost, confidential consulting services to start ups and established small businesses.		"
www.steqtech.com,None,ST Equipment & Technology,None
www.ssab.com,contactusa@ssab.com,SSAB,"
			SSAB, the manufacturer of HardoxÂ® wear plate, is a steel company with production facilities in Sweden, Finland and the United States. With its unparalleled combination of hardness and toughness, Hardox sets the standard worldwide for abrasion-resistant steel.		"
www.na.srk.com,denver@srk.com,SRK Consulting (US) Inc.,"
			SRK Consulting is an independent, international consulting practice that provides focused advice and solutions to clients, mainly in the earth and water resource industries. SRK offers services from exploration to mine closure.		"
www.spxhydraulictech.com,info@powerteam.com,SPX FLOW,"
			SPX FLOW is exhibiting its Power Team & Bolting Systems brands. Power Team has professional grade high pressure hydraulic pumps, cylinders, jacks, etc. & Bolting Systems has controlled bolting solutions including torque and tensioning systems, etc.		"
www.spuncast.com,sales@spuncast.com,"Spuncast, Inc.","
			Centrifugal foundry, producing heavy walled, round, hollow parts. Complete in-house heat treatment and machining capabilities. We provide high strength steels, corrosion resistant, wear resistant and heat resistant alloys to the mining industry.		"
www.sprung.com,None,Sprung Instant Structures,None
www.spraywayinc.com,None,"Sprayway, Inc.","
			Manufacturer of industrial solvents, lubricants and degreasers, adhesives, sanitary supply disinfectants, insecticides, cleaners, polishes, air fresheners and wipes.		"
www.spliteng.com,info@spliteng.com,Split Engineering,"
			Split Engineering is a worldwide leader providing coarse rock size measurement systems and software for every stage in the comminution process from mine to mill since 1997 - Split-ShovelCam and Split-Online - Quantify your Fragmentation today!		"
www.spendrupfanco.com,None,Spendrup Fan Co.,None
www.spencerfluidpower.com,None,Spencer Fluid Power,None
www.janitorialequipmentsupply.com,None,Speedy Sweep,None
www.spectroline.com,kelly.tannacore@spectroline.com,Spectronics Corporation,"
			Spectronics Corporation invented fluorescent leak detection in 1955. Spectroline dyes work well in any enclosed circulatory system where fluids are used for lubrication, hydraulics, cooling control or hydrostatic pressure testing.		"
www.spectrosci.com,sales@spectrosci.com,Spectro Scientific,"
			Spectro Scientific develops fluid analysis instruments for evaluating machine and lubricant condition in the field, the lab and in highly mobile, handheld applications. These tools provide key data about engine condition to prevent engine failures.		"
www.spectralevolution.com,sales@spectralevolution.com,Spectral Evolution,"
			Spectral Evolution NIR field spectrometers are used worldwide in mining exploration, mineral identification, mining production and geological remote sensing for in the field and core shack mineral analysis.		"
www.spearps.com,None,Spear Power Systems LLC,"
			Spear Power Systems provides advanced energy storage solutions for demanding industrial markets. Each system is designed around the optimal lithium solution according to the unique requirements of the application.		"
www.sparepartsdepot.com,write.to.us@sparepartsdepot.com,"Spare Parts Depot, Inc.","
			Spare parts for tower filter presses.		"
miningcable.com,miningcable@southwire.com,Southwire Company,"
			A leader in technology and innovation, Southwire Company, LLC is one of North Americaâ€™s largest wire and cable producers. For more on Southwireâ€™s products, its community involvement and its vision of sustainability, visit www.southwire.com.		"
www.southwestproducts.com,None,Southwest Products,"
			Southwest Products has decades of experience manufacturing and designing custom service vehicles, industrial tanks, and power generation solutions for customers across the world. We're also a leading distributor of new and remanufactured engines.		"
www.engineering.siu.edu/mining/,None,Southern Illinois University,"
			The Department of Mining and Mineral Resources Engineering (MMRE) at Southern Illinois University (SIU) offers B.S. and M.S. degrees in mining engineering and Ph.D. in engineering science.		"
www.sdsmt.edu,None,South Dakota School of Mines and Technology,"
			The Mining Engineering and Management Department at the South Dakota School of Mines and Technology has undergraduate and graduate programs in mining engineering that lead to a bachelor or master of science degree.		"
www.somex.ru/,None,SOMEX,None
www.solconusa.com,community@solconusa.com,Solcon USA,"
			Solcon USA manufactures solid state soft starters and is recognized throughout the world for their highly engineered solid state controls, protection products and world class service. Solcon USA is showcasing the DriveStart.		"
www.sodep.com.br,contato@sodep.com.br,Sodep Sistemas Ltda,"
			SODEP provides Minetrack, an innovative and versatile mine system control (FMS) for small, midsize and big mining operations. The main idea is automated production data capture using IoT tools to reduce costs and improve fleet performance.		"
www.smenet.org,None,"Society for Mining, Metallurgy, and Exploration",None
www.snivelyinc.com,justineblank@snivelyinc.com,Snively Inc.,"
			The MSHA-Certified iroc.Ci70 Ex distributed by Snively, combines multiple functions in one device, Windows Mobile Computer, Wi-Fi device, Bluetooth device, safety inspection tool, barcode scanner, video viewer, PDF viewer, replacing manual inspection.		"
www.tritonwp.com,info@tritonwp.com,Triton Incorporated,"
			Monolithic, seamless, cold-applied liquid rubber. Waterproofing, acid-proofing, corrosion protection for electro-winning electro-refining plants. Pond lining, potable water containment. Reservoirs, salt water corrosion protection. steel pipes.		"
gototps.com,None,Turnkey Processing Solutions,None
www.upg.org,micquelle@upg.org,Unified Purchasing Group,"
			UPG offers eligible members significant savings from respected brands. By bringing together suppliers and manufacturers in the mining industry, we can negotiate significant volume discounts with vendor partners such as Verizon, Staples and Best Buy.		"
www.imr.arizona.edu,None,University of Arizona,None
www.vp.com,vpsales@vp.com,Varco Pruden Buildings Inc.,None
www.utexind.com,None,"Utex Industries, Inc.",None
